"GSPC.Open","GSPC.High","GSPC.Low","GSPC.Close","GSPC.Volume","GSPC.Adjusted","rsi","sma","GSPC.Close.EMA.14","GSPC.Close.SMA.10"
1184.58997,1195.05005,1181.81006,1191.35999,6342310000,1191.35999,52.2711869535513,1202.750011,52.2711869535513,1202.750011
1193.30005,1209.35999,1193.30005,1206.78003,6059410000,1206.78003,58.7518417207889,1202.26101,58.7518417207889,1202.26101
1206.77002,1207.98999,1186.31995,1186.68994,6048260000,1186.68994,49.3501174823435,1201.717004,49.3501174823435,1201.717004
1188.57996,1205.13,1188.57996,1202.26001,4938050000,1202.26001,55.317899733756,1202.191003,55.317899733756,1202.191003
1197.5,1197.5,1168.12,1173.59998,6594720000,1173.59998,44.8439762087462,1198.833997,44.8439762087462,1198.833997
1169.23999,1175.94995,1158.15002,1165.87,6795940000,1165.87,42.5063047199891,1194.827003,42.5063047199891,1194.827003
1164.38,1167.57996,1065.79004,1128.15002,10617809600,1128.15002,33.3659900148998,1186.775001,33.3659900148998,1186.775001
1127.04004,1135.13,1094.15002,1110.88,9472910400,1110.88,30.1674454646862,1176.134998,30.1674454646862,1176.134998
1122.27002,1163.84998,1122.27002,1159.72998,6893700000,1159.72998,45.950647540439,1170.902991,45.950647540439,1170.902991
1156.39001,1170.47998,1147.70996,1155.79004,5842550000,1155.79004,45.0659484024353,1168.110999,45.0659484024353,1168.110999
1155.43005,1172.87,1155.43005,1171.67004,5225460000,1171.67004,49.3027123366963,1166.142004,49.3027123366963,1166.142004
1170.04004,1173.56995,1156.14001,1157.43994,4870640000,1157.43994,45.8874161250307,1161.207995,45.8874161250307,1161.207995
1157.18994,1157.18994,1126.14001,1135.68005,6126400000,1135.68005,41.1887983909258,1156.107006,41.1887983909258,1156.107006
1136.52002,1141.88,1114.95996,1136.93994,5922920000,1136.93994,41.5619052002073,1149.574999,41.5619052002073,1149.574999
1138.78003,1148.66003,1117.19995,1120.80005,6170840000,1120.80005,38.2170104397986,1144.295006,38.2170104397986,1144.295006
1119.56995,1124.27002,1100.66003,1115.05005,6765800000,1115.05005,37.0723182668812,1139.213011,37.0723182668812,1139.213011
1107.33997,1107.33997,1071.57996,1071.58997,8328569600,1071.58997,29.8056146847245,1133.557006,29.8056146847245,1133.557006
1067.26001,1090.16003,1055.90002,1087.68994,5452130000,1087.68994,34.8966951837147,1131.238,34.8966951837147,1131.238
1084.78003,1089.94995,1072.69995,1073.65002,5224040000,1073.65002,32.6713426473769,1122.630004,32.6713426473769,1122.630004
1067.42004,1074.75,1040.78003,1074.03003,7329580000,1074.03003,32.7962600768548,1114.454003,32.7962600768548,1114.454003
1075.51001,1090.75,1065.58997,1067.94995,4521050000,1067.94995,31.7802923223621,1104.081994,31.7802923223621,1104.081994
1074.27002,1103.52002,1074.27002,1103.06006,5698460000,1103.06006,42.7997688920796,1098.644006,42.7997688920796,1098.644006
1102.58997,1102.58997,1084.78003,1089.41003,4871210000,1089.41003,40.088591066205,1094.017004,40.088591066205,1094.017004
1087.30005,1094.77002,1069.89001,1070.70996,5271480000,1070.70996,36.6622542375138,1087.394006,36.6622542375138,1087.394006
1073.01001,1098.56006,1072.03003,1098.38,5026360000,1098.38,44.2545008733462,1085.152001,44.2545008733462,1085.152001
1098.81995,1105.67004,1091.81006,1102.82996,4995970000,1102.82996,45.3882700427184,1083.929992,45.3882700427184,1083.929992
1098.43005,1098.43005,1060.5,1064.88,6180580000,1064.88,38.2445519122332,1083.258995,38.2445519122332,1083.258995
1065.83997,1071.35999,1049.85999,1050.46997,5467560000,1050.46997,35.9319558418892,1079.536998,35.9319558418892,1079.536998
1050.81006,1063.15002,1042.17004,1062,6192750000,1062,39.1049025085506,1078.371996,39.1049025085506,1078.371996
1062.75,1077.73999,1052.25,1055.68994,5983200000,1055.68994,37.9958671283561,1076.537987,37.9958671283561,1076.537987
1058.77002,1087.84998,1058.77002,1086.83997,5144780000,1086.83997,46.1195843037723,1078.426989,46.1195843037723,1078.426989
1082.65002,1092.25,1077.12,1091.59998,4059280000,1091.59998,47.2567791512577,1077.280981,47.2567791512577,1077.280981
1095,1105.91003,1089.03003,1089.63,4425830000,1089.63,46.8163860907719,1077.302978,46.8163860907719,1077.302978
1091.20996,1115.58997,1091.20996,1115.22998,4644490000,1115.22998,52.9522747588309,1081.75498,52.9522747588309,1081.75498
1114.02002,1118.73999,1107.13,1114.60999,5002600000,1114.60999,52.7934167414285,1083.377979,52.7934167414285,1083.377979
1115.97998,1117.71997,1105.87,1116.04004,4557760000,1116.04004,53.1426004078905,1084.698987,53.1426004078905,1084.698987
1116.16003,1121.01001,1113.93005,1117.51001,4555360000,1117.51001,53.5231662621066,1089.961988,53.5231662621066,1089.961988
1122.79004,1131.22998,1108.23999,1113.19995,4514360000,1113.19995,52.1848594699925,1096.234986,52.1848594699925,1096.234986
1113.90002,1118.5,1094.18005,1095.31006,4514380000,1095.31006,46.9385642673677,1099.565992,46.9385642673677,1099.565992
1095.56995,1099.64001,1085.31006,1092.04004,4526150000,1092.04004,46.0276974571818,1103.201002,46.0276974571818,1103.201002
1090.93005,1090.93005,1071.59998,1073.68994,4814830000,1073.68994,41.1964669587676,1101.885999,41.1964669587676,1101.885999
1075.09998,1083.56006,1067.89001,1076.76001,5128840000,1076.76001,42.287906942317,1100.402002,42.287906942317,1100.402002
1077.5,1082.59998,1071.44995,1074.56995,3896410000,1074.56995,41.6934010258573,1098.895997,41.6934010258573,1098.895997
1071.09998,1071.09998,1035.18005,1041.23999,6136700000,1041.23999,33.8857476280653,1091.496998,33.8857476280653,1091.496998
1040.56006,1048.07996,1028.32996,1030.70996,5067080000,1030.70996,31.8560795152295,1083.106995,31.8560795152295,1083.106995
1031.09998,1033.57996,1010.90997,1027.37,6435770000,1027.37,31.2173740021993,1074.239991,31.2173740021993,1074.239991
1027.65002,1032.94995,1015.92999,1022.58002,3968500000,1022.58002,30.2797311009602,1064.746992,30.2797311009602,1064.746992
1028.08997,1042.5,1018.34998,1028.06006,4691240000,1028.06006,32.7677488120665,1056.233003,32.7677488120665,1056.233003
1028.54004,1060.89001,1028.54004,1060.27002,4931220000,1060.27002,45.1561087596511,1052.728999,45.1561087596511,1052.728999
1062.92004,1071.25,1058.23999,1070.25,4548460000,1070.25,48.3328017362103,1050.549995,48.3328017362103,1050.549995
1070.5,1078.16003,1068.09998,1077.95996,3506570000,1077.95996,50.7081601454818,1050.976997,50.7081601454818,1050.976997
1077.22998,1080.78003,1070.44995,1078.75,3426990000,1078.75,50.9569731874226,1051.175996,50.9569731874226,1051.175996
1080.65002,1099.45996,1080.65002,1095.33997,4640460000,1095.33997,55.9817013186459,1053.252998,55.9817013186459,1053.252998
1095.60999,1099.07996,1087.68005,1095.17004,4521050000,1095.17004,55.9185038059923,1058.646003,55.9185038059923,1058.646003
1094.45996,1098.66003,1080.53003,1096.47998,4552470000,1096.47998,56.3277881297162,1065.223005,56.3277881297162,1065.223005
1093.84998,1093.84998,1063.31995,1064.88,5297350000,1064.88,45.3814828943955,1068.974005,45.3814828943955,1068.974005
1066.84998,1074.69995,1061.10999,1071.25,4089500000,1071.25,47.5924194232211,1073.841003,47.5924194232211,1073.841003
1064.53003,1083.93994,1056.88,1083.47998,4713280000,1083.47998,51.6399841510751,1079.382995,51.6399841510751,1079.382995
1086.67004,1088.95996,1065.25,1069.58997,4747180000,1069.58997,47.1829470399482,1080.31499,47.1829470399482,1080.31499
1072.14001,1097.5,1072.14001,1093.67004,4826900000,1093.67004,54.5127122310526,1082.656994,54.5127122310526,1082.656994
1092.17004,1103.72998,1087.88,1102.66003,4524570000,1102.66003,56.9165885990829,1085.127001,56.9165885990829,1085.127001
1102.89001,1115.01001,1101.30005,1115.01001,4009650000,1115.01001,60.0407345254355,1088.753002,60.0407345254355,1088.753002
1117.35999,1120.94995,1109.78003,1113.83997,4725690000,1113.83997,59.5997888510221,1090.603002,59.5997888510221,1090.603002
1112.83997,1114.66003,1103.10999,1106.13,4002390000,1106.13,56.6475151580819,1091.698998,56.6475151580819,1091.698998
1108.06995,1115.90002,1092.81995,1101.53003,4612420000,1101.53003,54.9001938698978,1092.204003,54.9001938698978,1092.204003
1098.43994,1106.43994,1088.01001,1101.59998,4006450000,1101.59998,54.9229639552623,1095.876001,54.9229639552623,1095.876001
1107.53003,1127.30005,1107.53003,1125.85999,4144180000,1125.85999,62.0746372592828,1101.337,62.0746372592828,1101.337
1125.33997,1125.43994,1116.76001,1120.45996,4071820000,1120.45996,59.8003469583482,1105.034998,59.8003469583482,1105.034998
1121.06006,1128.75,1119.45996,1127.23999,4057850000,1127.23999,61.6978188082534,1110.8,61.6978188082534,1110.8
1125.78003,1126.56006,1118.81006,1125.81006,3685560000,1125.81006,61.043394297651,1114.014002,61.043394297651,1114.014002
1122.06995,1123.06006,1107.17004,1121.64001,3857890000,1121.64001,59.0754712645395,1115.912,59.0754712645395,1115.912
1122.80005,1129.23999,1120.91003,1127.79004,3979360000,1127.79004,61.0688390901591,1117.190003,61.0688390901591,1117.190003
1122.92004,1127.16003,1111.57996,1121.06006,3979360000,1121.06006,57.7536780683709,1117.912012,57.7536780683709,1117.912012
1116.89001,1116.89001,1088.55005,1089.46997,4511860000,1089.46997,45.3178202329661,1116.246009,45.3178202329661,1116.246009
1081.47998,1086.71997,1076.68994,1083.60999,4521050000,1083.60999,43.44884192743,1114.454005,43.44884192743,1114.454005
1082.21997,1086.25,1079,1079.25,3328890000,1079.25,42.0589912503089,1112.219007,42.0589912503089,1112.219007
1077.48999,1082.62,1069.48999,1079.38,3142450000,1079.38,42.1184441001159,1107.571008,42.1184441001159,1107.571008
1081.16003,1100.14001,1081.16003,1092.54004,3968210000,1092.54004,47.9418118140212,1104.779016,47.9418118140212,1104.779016
1092.07996,1099.77002,1085.76001,1094.16003,3724260000,1094.16003,48.6269982667487,1101.47102,48.6269982667487,1101.47102
1092.43994,1092.43994,1070.66003,1075.63,4290540000,1075.63,41.8429290708497,1096.453014,41.8429290708497,1096.453014
1075.63,1075.63,1063.91003,1071.68994,3761570000,1071.68994,40.5475732793878,1091.458007,40.5475732793878,1091.458007
1073.35999,1081.57996,1067.07996,1067.35999,3210950000,1067.35999,39.1144964763821,1085.415002,39.1144964763821,1085.415002
1063.19995,1063.19995,1046.68005,1051.87,4436330000,1051.87,34.4268502466302,1078.495996,34.4268502466302,1078.495996
1048.97998,1059.38,1039.82996,1055.32996,4360190000,1055.32996,36.2642547522619,1075.081995,36.2642547522619,1075.081995
1056.28003,1061.44995,1045.40002,1047.21997,3646710000,1047.21997,33.8686738211227,1071.442993,33.8686738211227,1071.442993
1049.27002,1065.20996,1039.69995,1064.58997,4102460000,1064.58997,42.6127107739977,1069.97699,42.6127107739977,1069.97699
1062.90002,1064.40002,1048.79004,1048.92004,2917990000,1048.92004,37.7619378302934,1066.930994,37.7619378302934,1066.930994
1046.88,1055.14001,1040.88,1049.32996,4038770000,1049.32996,37.9608924650854,1062.609986,37.9608924650854,1062.609986
1049.71997,1081.30005,1049.71997,1080.29004,4396880000,1080.29004,50.7629008281792,1061.222987,50.7629008281792,1061.222987
